idx,article_number,law_id,hierarchy_path,citation,text_arabic,text_english,effective_date,is_active,updated,added
323,327,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36771&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 327 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 327 of Civil Code No. 22 of 2004""}",يجوز، قبل إعلان الحوالة أو قبولها، أن يتخذ الدائن المحال له من الإجراءات ما يحافظ به على الحق المحال.,,2026-02-06,True,2026-02-06,2026-02-06
324,328,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36772&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 328 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 328 of Civil Code No. 22 of 2004""}",ينتقل الحق إلى المحال له بصفاته وتوابعه وتأميناته.,,2026-02-06,True,2026-02-06,2026-02-06
325,329,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36773&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 329 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 329 of Civil Code No. 22 of 2004""}",على المحيل أن يسلم المحال له سند الحق المحال به، وأن يقدم له وسائل إثباته، وما هو ضروري من بيانات لتمكينه من استيفائه.,,2026-02-06,True,2026-02-06,2026-02-06
326,330,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36774&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 330 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 330 of Civil Code No. 22 of 2004""}",1- إذا كانت الحوالة بعوض فلا يضمن المحيل إلا وجود الحق المحال به وقت الحوالة، ما لم يوجد اتفاق على غير ذلك.2- أمّا إذا كانت الحوالة بغير عوض، فلا يكون المحيل ضامناً حتى لوجود الحق.,,2026-02-06,True,2026-02-06,2026-02-06
327,331,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36775&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 331 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 331 of Civil Code No. 22 of 2004""}",1- لا يضمن المحيل يسار المدين إلا إذا وجد اتفاق خاص على هذا الضمان.2- وإذا ضمن المحيل يسار المدين، فلا ينصرف هذا الضمان إلا إلى اليسار وقت الحوالة، ما لم يوجد اتفاق على غير ذلك.,,2026-02-06,True,2026-02-06,2026-02-06
328,332,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36776&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 332 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 332 of Civil Code No. 22 of 2004""}",1- إذا رجع المحال له بالضمان على المحيل طبقاً للمادتين السابقتين، فلا يلزم المحيل إلا برد ما أخذه من المحال له مع المصروفات، حتى لو وجد اتفاق يقضي بدفع أكثر من ذلك.2- ومع ذلك يلتزم المحيل، إذا كان يعلم عدم وجود الحق في ذمة المدين، بتعويض المحال له حسن النية عما ناله من ضرر.,,2026-02-06,True,2026-02-06,2026-02-06
329,333,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36777&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 333 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 333 of Civil Code No. 22 of 2004""}",1- يكون المحيل مسئولاً عن تعويض المحال له عما يلحقه من ضرر بسبب أفعاله الشخصية ولو كانت الحوالة بغير عوض.2- ويقع باطلاً كل شرط يقضي بغير ذلك.,,2026-02-06,True,2026-02-06,2026-02-06
330,334,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36778&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 334 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 334 of Civil Code No. 22 of 2004""}",للمدين أن يتمسك قِبَلَ المحال له بالدفوع التي كان له أن يتمسك بها قِبَلَ المحيل وقت نفاذ الحوالة في حقه. كما يجوز له أن يتمسك بالدفوع المستمدة من عقد الحوالة.,,2026-02-06,True,2026-02-06,2026-02-06
331,335,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36779&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 335 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 335 of Civil Code No. 22 of 2004""}",إذا تعددت الحوالة بحق واحد، قدمت الحوالة التي تكون أسبق في نفاذها في حق الغير.,,2026-02-06,True,2026-02-06,2026-02-06
332,336,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36780&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 336 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 336 of Civil Code No. 22 of 2004""}",1- إذا وقع تحت يد المدين حجز قبل أن تصبح الحوالة نافذة في حق الغير، كانت الحوالة بالنسبة إلى الحاجز بمثابة حجز ثان.2- وفي هذه الحالة إذا وقع حجز آخر بعد أن أصبحت الحوالة نافذة في حق الغير، فإن الدين يقسم بين الحاجز المتقدم والمحال له والحاجز المتأخر قسمة غرماء، على أن يؤخذ من حصة الحاجز المتأخر ما يستكمل به المحال له الحق المحال به.,,2026-02-06,True,2026-02-06,2026-02-06
333,337,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36781&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 337 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 337 of Civil Code No. 22 of 2004""}",1- تتم حوالة الدين باتفاق بين المدين وشخص آخر على نقل الدين من ذمة المدين إلى ذمة المحال عليه.2- وتكون الحوالة مقيدة إذا تقيد الأداء فيها بعين أو دين للمدين في ذمة المحال عليه، وتكون مطلقة إذا لم يتقيد الأداء فيها بشيء من ذلك ولو كان للمدين في ذمة المحال عليه دين أو عين يمكن الأداء منها.,,2026-02-06,True,2026-02-06,2026-02-06
334,338,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36782&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 338 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 338 of Civil Code No. 22 of 2004""}",1- لا تكون الحوالة نافذة في حق الدائن إلا إذا أقرّها.2- وإذا قام المدين الأصلي أو المحال عليه بإعلان الحوالة إلى الدائن، وعين له أجلاً مناسباً لإقرارها، ثم انقضى الأجل دون أن يصدر هذا الإقرار، اعتبر سكوت الدائن رفضاً للحوالة.,,2026-02-06,True,2026-02-06,2026-02-06
335,339,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36783&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 339 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 339 of Civil Code No. 22 of 2004""}",يلتزم المحال عليه قِبَلَ المدين الأصلي بوفاء الدين المحال به إلى الدائن في الوقت المناسب، ما لم يوجد اتفاق يقضي بغير ذلك. ويسري هذا الحكم ولو رفض الدائن الحوالة.,,2026-02-06,True,2026-02-06,2026-02-06
336,340,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36784&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 340 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 340 of Civil Code No. 22 of 2004""}",يجوز أن تتم حوالة الدين باتفاق بين الدائن والمحال عليه، ولكن إذا لم يقر المدين الأصلي الحوالة فلا يكون للمحال عليه حق في الرجوع عليه إلا طبقاً لقواعد الإثراء دون سبب إذا توافرت شروطها.,,2026-02-06,True,2026-02-06,2026-02-06
337,341,2559,"{""level"": 1, ""chapter"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}, ""section"": {""ar"": ""القانون المدني"", ""en"": ""Civil Code""}}","{""law_id"": 2559, ""law_number"": 22, ""law_year"": 2004, ""law_name_ar"": ""القانون المدني"", ""law_name_en"": ""Civil Code"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=36785&LawID=2559&language=ar"", ""formatted_ar"": ""المادة 341 من القانون المدني رقم 22 لسنة 2004"", ""formatted_en"": ""Article 341 of Civil Code No. 22 of 2004""}",إذا كان الدائن طرفاً في عقد الحوالة أو أقرها، برئت ذمة المدين الأصلي من الدين.,,2026-02-06,True,2026-02-06,2026-02-06
